LR999924.1 1 100000 0 
LR999948.1 8700001 8800000 0 
LR999948.1 8800001 8900000 7 40369
LR999948.1 8900001 9000000 1 837
LR999948.1 9000001 9100000 5 16172
LR999948.1 9100001 9200000 4 17578
LR999948.1 9200001 9300000 4 23899
LR999948.1 9300001 9400000 6 45055
LR999948.1 9400001 9500000 4 4176
LR999948.1 9500001 9600000 0 
LR999948.1 9600001 9700000 3 7982
LR999948.1 9700001 9800000 1 14997
LR999948.1 9800001 9900000 0 
LR999948.1 9900001 10000000 1 455
LR999948.1 10000001 10100000 0 
LR999948.1 10100001 10200000 1 1056
LR999948.1 10200001 10300000 0 
LR999948.1 10300001 10400000 5 19468
LR999948.1 10400001 10500000 3 9503
LR999948.1 10500001 10600000 3 36901
LR999948.1 10600001 10700000 2 21076
LR999948.1 10700001 10800000 2 5229
LR999948.1 10800001 10900000 2 39991
LR999948.1 10900001 11000000 0 
LR999948.1 11000001 11100000 0 
LR999948.1 11100001 11200000 1 33743
LR999948.1 11200001 11300000 4 19145
LR999948.1 11300001 11326783 0 
LR999949.1 1 100000 2 13544
LR999949.1 100001 200000 1 1442
LR999949.1 200001 300000 4 26028
LR999949.1 300001 400000 0 
LR999949.1 400001 500000 0 
LR999949.1 500001 600000 1 33044
LR999949.1 600001 700000 0 
LR999949.1 700001 800000 0 
LR999949.1 800001 900000 2 17352
LR999949.1 900001 1000000 5 27344
LR999949.1 1000001 1100000 2 937
LR999949.1 1100001 1200000 4 49337
LR999949.1 1200001 1300000 6 23869
LR999949.1 1300001 1400000 4 41346
LR999949.1 1400001 1500000 1 1102
LR999949.1 1500001 1600000 0 
LR999949.1 1600001 1700000 7 50615
LR999949.1 1700001 1800000 2 9226
LR999949.1 1800001 1900000 1 5507
LR999949.1 1900001 2000000 5 34001
LR999949.1 2000001 2100000 0 
LR999949.1 2100001 2200000 0 
LR999949.1 2200001 2300000 0 
LR999949.1 2300001 2400000 0 
LR999949.1 2400001 2500000 0 
LR999949.1 2500001 2600000 2 33686
LR999949.1 2600001 2700000 2 9190
LR999949.1 2700001 2800000 5 40086
LR999949.1 2800001 2900000 6 20037
LR999949.1 2900001 3000000 2 15620
LR999949.1 3000001 3100000 0 
LR999949.1 3100001 3200000 4 41047
LR999949.1 3200001 3300000 2 14535
LR999949.1 3300001 3400000 2 3395
LR999949.1 3400001 3500000 1 7547
LR999949.1 3500001 3600000 3 10447
LR999949.1 3600001 3700000 2 4544
LR999949.1 3700001 3800000 0 
LR999949.1 3800001 3900000 2 10147
LR999949.1 3900001 4000000 7 24096
LR999949.1 4000001 4100000 1 1153
LR999949.1 4100001 4200000 1 4099
LR999949.1 4200001 4300000 2 11165
LR999949.1 4300001 4400000 5 24439
LR999949.1 4400001 4500000 1 2310
LR999949.1 4500001 4600000 1 668
LR999949.1 4600001 4700000 11 62328
LR999949.1 4700001 4800000 1 2904
LR999949.1 4800001 4900000 5 29439
LR999949.1 4900001 5000000 1 2691
LR999949.1 5000001 5100000 2 2035
LR999949.1 5100001 5200000 1 2139
LR999949.1 5200001 5300000 0 
LR999949.1 5300001 5400000 3 16188
LR999949.1 5400001 5500000 1 1532
LR999949.1 5500001 5600000 8 33222
LR999949.1 5600001 5700000 3 32929
LR999949.1 5700001 5800000 5 17798
LR999949.1 5800001 5900000 4 23556
LR999949.1 5900001 6000000 3 31390
LR999949.1 6000001 6100000 1 614
LR999949.1 6100001 6200000 1 3647
LR999949.1 6200001 6300000 3 18531
LR999949.1 6300001 6400000 10 42519
LR999949.1 6400001 6500000 2 9498
LR999949.1 6500001 6600000 6 29706
LR999949.1 6600001 6700000 3 10182
LR999949.1 6700001 6800000 2 1589
LR999949.1 6800001 6900000 2 8569
LR999949.1 6900001 7000000 4 17035
LR999949.1 7000001 7100000 6 28425
LR999949.1 7100001 7200000 3 19082
LR999949.1 7200001 7300000 2 4778
LR999949.1 7300001 7400000 0 
LR999949.1 7400001 7500000 8 30646
LR999949.1 7500001 7600000 3 13136
LR999949.1 7600001 7700000 8 65774
LR999949.1 7700001 7800000 2 39978
LR999949.1 7800001 7900000 3 7253
LR999949.1 7900001 8000000 6 23434
LR999949.1 8000001 8100000 9 50605
LR999949.1 8100001 8200000 2 13095
LR999949.1 8200001 8300000 0 
LR999949.1 8300001 8400000 0 
LR999949.1 8400001 8500000 0 
LR999949.1 8500001 8600000 0 
LR999949.1 8600001 8700000 5 32366
LR999949.1 8700001 8800000 3 42837
LR999949.1 8800001 8900000 4 41206
LR999949.1 8900001 9000000 3 25630
LR999949.1 9000001 9100000 0 
LR999949.1 9100001 9200000 0 
LR999949.1 9200001 9300000 0 
LR999949.1 9300001 9400000 0 
LR999949.1 9400001 9500000 0 
LR999949.1 9500001 9600000 0 
LR999949.1 9600001 9700000 6 59547
LR999949.1 9700001 9800000 2 28891
LR999949.1 9800001 9900000 1 37579
LR999949.1 9900001 10000000 2 44021
LR999949.1 10000001 10100000 4 30882
LR999949.1 10100001 10200000 2 12682
LR999949.1 10200001 10300000 4 15404
LR999949.1 10300001 10400000 2 3796
LR999949.1 10400001 10500000 3 66768
LR999949.1 10500001 10600000 3 42028
LR999949.1 10600001 10700000 7 30356
LR999949.1 10700001 10800000 1 11461
LR999949.1 10800001 10900000 2 19630
LR999949.1 10900001 11000000 0 
LR999949.1 11000001 11100000 2 25517
LR999949.1 11100001 11199261 7 50827
LR999950.1 1 100000 3 2304
LR999950.1 100001 200000 4 15323
LR999950.1 200001 300000 4 43021
LR999950.1 300001 400000 0 
LR999950.1 400001 500000 0 
LR999950.1 500001 600000 3 15251
LR999950.1 600001 700000 2 20942
LR999950.1 700001 800000 2 26636
LR999950.1 800001 900000 4 42779
LR999950.1 900001 1000000 1 20874
LR999950.1 1000001 1100000 4 40867
LR999950.1 1100001 1200000 6 27905
LR999950.1 1200001 1300000 2 6799
LR999950.1 1300001 1400000 1 24330
LR999950.1 1400001 1500000 3 14753
LR999950.1 1500001 1600000 0 
LR999950.1 1600001 1700000 0 
LR999950.1 1700001 1800000 2 22758
LR999950.1 1800001 1900000 3 44916
LR999950.1 1900001 2000000 2 15984
LR999950.1 2000001 2100000 4 41018
LR999950.1 2100001 2200000 2 20044
LR999950.1 2200001 2300000 2 25407
LR999950.1 2300001 2400000 3 20274
LR999950.1 2400001 2500000 0 
LR999950.1 2500001 2600000 0 
LR999950.1 2600001 2700000 1 14185
LR999950.1 2700001 2800000 0 
LR999950.1 2800001 2900000 0 
LR999950.1 2900001 3000000 1 971
LR999950.1 3000001 3100000 1 5846
LR999950.1 3100001 3200000 0 
LR999950.1 3200001 3300000 0 
LR999950.1 3300001 3400000 0 
LR999950.1 3400001 3500000 6 33585
LR999950.1 3500001 3600000 2 14182
LR999950.1 3600001 3700000 0 
LR999950.1 3700001 3800000 1 9585
LR999950.1 3800001 3900000 2 5541
LR999950.1 3900001 4000000 3 13145
LR999950.1 4000001 4100000 1 707
LR999950.1 4100001 4200000 0 
LR999950.1 4200001 4300000 1 2408
LR999950.1 4300001 4400000 3 14472
LR999950.1 4400001 4500000 0 
LR999950.1 4500001 4600000 0 
LR999950.1 4600001 4700000 6 14119
LR999950.1 4700001 4800000 3 13270
LR999950.1 4800001 4900000 1 774
LR999950.1 4900001 5000000 1 2722
LR999950.1 5000001 5100000 2 12414
LR999950.1 5100001 5200000 1 17825
LR999950.1 5200001 5300000 9 30123
LR999950.1 5300001 5400000 0 
LR999950.1 5400001 5500000 0 
LR999950.1 5500001 5600000 0 
LR999950.1 5600001 5700000 0 
LR999950.1 5700001 5800000 0 
LR999950.1 5800001 5900000 0 
LR999950.1 5900001 6000000 0 
LR999950.1 6000001 6100000 2 11860
LR999950.1 6100001 6200000 1 2583
LR999950.1 6200001 6300000 2 26640
LR999950.1 6300001 6400000 1 2111
LR999950.1 6400001 6500000 0 
LR999950.1 6500001 6600000 1 7958
LR999950.1 6600001 6700000 6 28456
LR999950.1 6700001 6800000 4 22134
LR999950.1 6800001 6900000 1 4091
LR999950.1 6900001 7000000 0 
LR999950.1 7000001 7100000 3 12542
LR999950.1 7100001 7200000 0 
LR999950.1 7200001 7300000 2 14016
LR999950.1 7300001 7400000 2 5395
LR999950.1 7400001 7500000 0 
LR999950.1 7500001 7600000 0 
LR999950.1 7600001 7700000 4 19198
LR999950.1 7700001 7800000 1 2217
LR999950.1 7800001 7900000 5 20107
LR999950.1 7900001 8000000 5 36173
LR999950.1 8000001 8100000 2 10263
LR999950.1 8100001 8200000 4 16395
LR999950.1 8200001 8300000 1 37998
LR999950.1 8300001 8400000 3 16885
LR999950.1 8400001 8500000 1 11250
LR999950.1 8500001 8600000 4 27318
LR999950.1 8600001 8700000 3 26523
LR999950.1 8700001 8800000 5 24452
LR999950.1 8800001 8900000 0 
LR999950.1 8900001 9000000 2 16644
LR999950.1 9000001 9100000 5 19943
LR999950.1 9100001 9200000 1 11115
LR999950.1 9200001 9300000 1 15784
LR999950.1 9300001 9400000 1 7622
LR999950.1 9400001 9500000 0 
LR999950.1 9500001 9600000 0 
LR999950.1 9600001 9700000 1 2974
LR999950.1 9700001 9800000 0 
LR999950.1 9800001 9900000 0 
LR999950.1 9900001 9960137 0 
LR999951.1 1 100000 3 9916
LR999951.1 100001 200000 0 
LR999951.1 200001 300000 0 
LR999951.1 300001 400000 0 
LR999951.1 400001 500000 0 
LR999951.1 500001 600000 0 
LR999951.1 600001 700000 1 10231
LR999951.1 700001 800000 1 33145
LR999951.1 800001 900000 2 67442
LR999951.1 900001 1000000 2 20642
LR999951.1 1000001 1100000 1 638
LR999951.1 1100001 1200000 0 
LR999951.1 1200001 1300000 1 9653
LR999951.1 1300001 1400000 1 170
LR999951.1 1400001 1500000 0 
LR999951.1 1500001 1600000 3 28164
LR999951.1 1600001 1700000 2 8458
LR999951.1 1700001 1800000 3 25961
LR999951.1 1800001 1900000 4 43552
LR999951.1 1900001 2000000 4 30185
LR999951.1 2000001 2100000 2 11484
LR999951.1 2100001 2200000 2 5803
LR999951.1 2200001 2300000 3 17553
LR999951.1 2300001 2400000 3 16245
LR999951.1 2400001 2500000 2 25687
LR999951.1 2500001 2600000 3 22859
LR999951.1 2600001 2700000 2 5062
LR999951.1 2700001 2800000 2 32013
LR999951.1 2800001 2900000 3 22571
LR999951.1 2900001 3000000 5 18051
LR999951.1 3000001 3100000 4 9249
LR999951.1 3100001 3200000 0 
LR999951.1 3200001 3300000 0 
LR999951.1 3300001 3400000 0 
LR999951.1 3400001 3500000 1 2945
LR999951.1 3500001 3600000 3 3925
LR999951.1 3600001 3700000 3 22952
LR999951.1 3700001 3800000 4 27625
LR999951.1 3800001 3900000 4 40660
LR999951.1 3900001 4000000 4 39274
LR999951.1 4000001 4100000 9 30726
LR999951.1 4100001 4200000 4 8652
LR999951.1 4200001 4300000 1 7270
LR999951.1 4300001 4400000 1 4890
LR999951.1 4400001 4500000 0 
LR999951.1 4500001 4600000 0 
LR999951.1 4600001 4700000 1 4958
LR999951.1 4700001 4800000 3 6220
LR999951.1 4800001 4900000 0 
LR999951.1 4900001 5000000 1 42368
LR999951.1 5000001 5100000 0 
LR999951.1 5100001 5200000 0 
LR999951.1 5200001 5300000 1 7730
LR999951.1 5300001 5400000 0 
LR999951.1 5400001 5500000 0 
LR999951.1 5500001 5600000 0 
LR999951.1 5600001 5700000 1 3167
LR999951.1 5700001 5800000 1 5623
LR999951.1 5800001 5900000 6 10419
LR999951.1 5900001 6000000 5 25852
LR999951.1 6000001 6100000 4 22099
LR999951.1 6100001 6200000 5 42242
LR999951.1 6200001 6300000 0 
LR999951.1 6300001 6400000 0 
LR999951.1 6400001 6500000 0 
LR999951.1 6500001 6600000 1 1070
LR999951.1 6600001 6700000 0 
LR999951.1 6700001 6800000 0 
LR999951.1 6800001 6900000 2 10638
LR999951.1 6900001 7000000 0 
LR999951.1 7000001 7100000 0 
LR999951.1 7100001 7200000 1 8003
LR999951.1 7200001 7300000 4 41617
LR999951.1 7300001 7400000 6 51313
LR999951.1 7400001 7500000 1 1610
LR999951.1 7500001 7600000 3 37944
LR999951.1 7600001 7700000 3 11273
LR999951.1 7700001 7800000 3 29414
LR999951.1 7800001 7900000 0 
LR999951.1 7900001 8000000 1 7503
LR999951.1 8000001 8100000 5 34624
LR999951.1 8100001 8200000 5 15388
LR999951.1 8200001 8300000 0 
LR999951.1 8300001 8400000 0 
LR999951.1 8400001 8500000 0 
LR999951.1 8500001 8600000 1 12390
LR999951.1 8600001 8700000 5 37076
LR999951.1 8700001 8800000 4 38179
LR999951.1 8800001 8900000 0 
LR999951.1 8900001 9000000 1 8933
LR999951.1 9000001 9100000 1 5697
LR999951.1 9100001 9200000 4 27877
LR999951.1 9200001 9300000 2 6473
LR999951.1 9300001 9400000 0 
LR999951.1 9400001 9500000 2 34575
LR999951.1 9500001 9600000 0 
LR999951.1 9600001 9700000 0 
LR999951.1 9700001 9800000 0 
LR999951.1 9800001 9839934 0 
LR999952.1 1 100000 0 
LR999952.1 100001 200000 3 14886
LR999952.1 200001 300000 5 26854
LR999952.1 300001 400000 0 
LR999952.1 400001 500000 8 65365
LR999952.1 500001 600000 2 10415
LR999952.1 600001 700000 3 33844
LR999952.1 700001 800000 2 8890
LR999952.1 800001 900000 3 19188
LR999952.1 900001 1000000 0 
LR999952.1 1000001 1100000 0 
LR999952.1 1100001 1200000 0 
LR999952.1 1200001 1300000 1 5867
LR999952.1 1300001 1400000 0 
LR999952.1 1400001 1500000 3 9264
LR999952.1 1500001 1600000 2 23731
LR999952.1 1600001 1700000 5 34007
LR999952.1 1700001 1800000 4 45800
LR999952.1 1800001 1900000 7 36023
LR999952.1 1900001 2000000 7 30243
LR999952.1 2000001 2100000 1 4582
LR999952.1 2100001 2200000 2 2115
LR999952.1 2200001 2300000 2 20779
LR999952.1 2300001 2400000 6 71797
LR999952.1 2400001 2500000 5 40816
LR999952.1 2500001 2600000 2 4413
LR999952.1 2600001 2700000 3 11213
LR999952.1 2700001 2800000 2 28264
LR999952.1 2800001 2900000 0 
LR999952.1 2900001 3000000 3 9840
LR999952.1 3000001 3100000 1 5804
LR999952.1 3100001 3200000 1 15120
LR999952.1 3200001 3300000 1 6135
LR999952.1 3300001 3400000 1 782
LR999952.1 3400001 3500000 1 806
LR999952.1 3500001 3600000 0 
LR999952.1 3600001 3700000 0 
LR999952.1 3700001 3800000 2 5240
LR999952.1 3800001 3900000 1 3293
LR999952.1 3900001 4000000 1 6871
LR999952.1 4000001 4100000 2 11290
LR999952.1 4100001 4200000 4 40492
LR999952.1 4200001 4300000 2 15928
LR999952.1 4300001 4400000 2 8095
LR999952.1 4400001 4500000 5 39604
LR999952.1 4500001 4600000 2 30590
LR999952.1 4600001 4700000 0 
LR999952.1 4700001 4800000 4 29668
LR999952.1 4800001 4900000 3 24989
LR999952.1 4900001 5000000 1 8921
LR999952.1 5000001 5100000 6 54331
LR999952.1 5100001 5200000 2 10780
LR999952.1 5200001 5300000 6 46004
LR999952.1 5300001 5400000 5 36166
LR999952.1 5400001 5500000 5 31512
LR999952.1 5500001 5600000 4 10506
LR999952.1 5600001 5700000 9 52109
LR999952.1 5700001 5800000 5 19546
LR999952.1 5800001 5900000 3 7485
LR999952.1 5900001 6000000 0 
LR999952.1 6000001 6100000 7 12574
LR999952.1 6100001 6200000 6 50807
LR999952.1 6200001 6300000 0 
LR999952.1 6300001 6400000 1 7386
LR999952.1 6400001 6500000 0 
LR999952.1 6500001 6600000 3 28933
LR999952.1 6600001 6700000 1 15568
LR999952.1 6700001 6800000 4 29713
LR999952.1 6800001 6900000 3 38140
LR999952.1 6900001 7000000 2 63279
LR999952.1 7000001 7100000 1 32181
LR999952.1 7100001 7200000 3 29423
LR999952.1 7200001 7300000 1 16908
LR999952.1 7300001 7400000 7 45731
LR999952.1 7400001 7500000 3 17467
LR999952.1 7500001 7600000 1 23827
LR999952.1 7600001 7700000 1 2928
LR999952.1 7700001 7800000 6 27073
LR999952.1 7800001 7900000 3 31592
LR999952.1 7900001 8000000 1 9276
LR999952.1 8000001 8100000 0 
LR999952.1 8100001 8200000 0 
LR999952.1 8200001 8262369 0 
LR999953.1 1 100000 5 39813
LR999953.1 100001 200000 2 10038
LR999953.1 200001 300000 4 24907
LR999953.1 300001 400000 3 24868
LR999953.1 400001 500000 5 67124
LR999953.1 500001 600000 5 30156
LR999953.1 600001 700000 6 36339
LR999953.1 700001 800000 3 8542
LR999953.1 800001 900000 3 6191
LR999953.1 900001 1000000 5 69442
LR999953.1 1000001 1100000 5 28453
LR999953.1 1100001 1200000 2 18656
LR999953.1 1200001 1300000 3 28542
LR999953.1 1300001 1400000 4 19197
LR999953.1 1400001 1500000 3 37613
LR999953.1 1500001 1600000 5 27177
LR999953.1 1600001 1700000 3 38051
LR999953.1 1700001 1800000 3 18948
LR999953.1 1800001 1900000 3 39579
LR999953.1 1900001 2000000 2 19014
LR999953.1 2000001 2100000 1 8023
LR999953.1 2100001 2200000 7 34058
LR999953.1 2200001 2300000 7 21825
LR999953.1 2300001 2400000 6 42699
LR999953.1 2400001 2500000 5 39079
LR999953.1 2500001 2600000 1 8525
LR999953.1 2600001 2700000 4 7574
LR999953.1 2700001 2800000 2 4712
LR999953.1 2800001 2900000 3 3560
LR999953.1 2900001 3000000 2 3227
LR999953.1 3000001 3100000 3 5088
LR999953.1 3100001 3200000 3 7620
LR999953.1 3200001 3300000 3 10301
LR999953.1 3300001 3400000 1 9646
LR999953.1 3400001 3500000 2 2580
LR999953.1 3500001 3600000 5 19390
LR999953.1 3600001 3700000 4 10995
LR999953.1 3700001 3800000 3 9195
LR999953.1 3800001 3900000 0 
LR999953.1 3900001 4000000 14 5239
LR999953.1 4000001 4100000 2 4413
LR999953.1 4100001 4200000 2 7732
LR999953.1 4200001 4300000 2 4274
LR999953.1 4300001 4400000 2 10378
LR999953.1 4400001 4500000 3 14009
LR999953.1 4500001 4600000 2 8083
LR999953.1 4600001 4700000 1 2354
LR999953.1 4700001 4800000 5 18934
LR999953.1 4800001 4900000 2 12141
LR999953.1 4900001 5000000 6 38413
LR999953.1 5000001 5100000 5 19499
LR999953.1 5100001 5200000 3 26561
LR999953.1 5200001 5300000 3 22249
LR999953.1 5300001 5400000 6 22517
LR999953.1 5400001 5500000 2 47993
LR999953.1 5500001 5600000 5 35510
LR999953.1 5600001 5700000 12 32238
LR999953.1 5700001 5800000 6 31060
LR999953.1 5800001 5900000 3 40185
LR999953.1 5900001 6000000 3 13332
LR999953.1 6000001 6100000 2 41141
LR999953.1 6100001 6200000 4 75124
LR999953.1 6200001 6300000 4 11281
LR999953.1 6300001 6400000 3 13074
LR999953.1 6400001 6500000 0 
LR999953.1 6500001 6600000 0 
LR999953.1 6600001 6700000 2 13532
LR999953.1 6700001 6800000 3 48266
LR999953.1 6800001 6900000 7 58311
LR999953.1 6900001 7000000 2 18212
LR999953.1 7000001 7100000 0 
LR999953.1 7100001 7200000 0 
LR999953.1 7200001 7300000 1 37081
LR999953.1 7300001 7400000 4 28658
LR999953.1 7400001 7500000 3 36974
LR999953.1 7500001 7600000 0 
LR999953.1 7600001 7700000 4 15524
LR999953.1 7700001 7800000 6 22194
LR999953.1 7800001 7900000 2 8725
LR999953.1 7900001 8000000 0 
LR999953.1 8000001 8100000 2 4590
LR999953.1 8100001 8178468 1 3697
LR999954.1 1 100000 2 24419
LR999954.1 100001 200000 4 25422
LR999954.1 200001 300000 0 
LR999954.1 300001 400000 5 26497
LR999954.1 400001 500000 0 
LR999954.1 500001 600000 4 48483
LR999954.1 600001 700000 2 8516
LR999954.1 700001 800000 5 40255
LR999954.1 800001 900000 1 10850
LR999954.1 900001 1000000 1 176
LR999954.1 1000001 1100000 5 37676
LR999954.1 1100001 1200000 1 51283
LR999954.1 1200001 1300000 3 27650
LR999954.1 1300001 1400000 5 79244
LR999954.1 1400001 1500000 2 19587
LR999954.1 1500001 1600000 2 22766
LR999954.1 1600001 1700000 3 50978
LR999954.1 1700001 1800000 2 5523
LR999954.1 1800001 1900000 4 19355
LR999954.1 1900001 2000000 1 6486
LR999954.1 2000001 2100000 6 42865
LR999954.1 2100001 2200000 2 8044
LR999954.1 2200001 2300000 4 65472
LR999954.1 2300001 2400000 3 33745
LR999954.1 2400001 2500000 3 32431
LR999954.1 2500001 2600000 4 26579
LR999954.1 2600001 2700000 1 7638
LR999954.1 2700001 2800000 1 12048
LR999954.1 2800001 2900000 1 1727
LR999954.1 2900001 3000000 1 9012
LR999954.1 3000001 3100000 4 33276
LR999954.1 3100001 3200000 4 48171
LR999954.1 3200001 3300000 2 32381
LR999954.1 3300001 3400000 1 3974
LR999954.1 3400001 3500000 3 28570
LR999954.1 3500001 3600000 5 11270
LR999954.1 3600001 3700000 4 28916
LR999954.1 3700001 3800000 2 25475
LR999954.1 3800001 3900000 0 
LR999954.1 3900001 4000000 1 5732
LR999954.1 4000001 4100000 3 19909
LR999954.1 4100001 4200000 3 36950
LR999954.1 4200001 4300000 3 39301
LR999954.1 4300001 4400000 1 31200
LR999954.1 4400001 4500000 0 
LR999954.1 4500001 4600000 0 
LR999954.1 4600001 4700000 2 16858
LR999954.1 4700001 4800000 0 
LR999954.1 4800001 4900000 2 30914
LR999954.1 4900001 5000000 2 17840
LR999954.1 5000001 5100000 3 7181
LR999954.1 5100001 5200000 0 
LR999954.1 5200001 5300000 0 
LR999954.1 5300001 5400000 0 
LR999954.1 5400001 5500000 0 
LR999954.1 5500001 5600000 0 
LR999954.1 5600001 5700000 0 
LR999954.1 5700001 5800000 0 
LR999954.1 5800001 5900000 2 27933
LR999954.1 5900001 6000000 2 12762
LR999954.1 6000001 6100000 0 
LR999954.1 6100001 6200000 4 24605
LR999954.1 6200001 6300000 3 53723
LR999954.1 6300001 6400000 3 26899
LR999954.1 6400001 6500000 1 10786
LR999954.1 6500001 6600000 2 27841
LR999954.1 6600001 6700000 2 26698
LR999954.1 6700001 6800000 1 11317
LR999954.1 6800001 6900000 0 
LR999954.1 6900001 7000000 1 4316
LR999954.1 7000001 7100000 2 1570
LR999954.1 7100001 7200000 6 40287
LR999954.1 7200001 7300000 5 36736
LR999954.1 7300001 7379297 2 12082
LR999955.1 1 100000 2 15589
LR999955.1 100001 200000 4 50041
LR999955.1 200001 300000 3 31541
LR999955.1 300001 400000 4 24815
LR999955.1 400001 500000 0 
LR999955.1 500001 600000 3 43572
LR999955.1 600001 700000 4 43490
LR999955.1 700001 800000 2 28735
LR999955.1 800001 900000 3 21350
LR999955.1 900001 1000000 4 31847
LR999955.1 1000001 1100000 0 
LR999955.1 1100001 1200000 2 56960
LR999955.1 1200001 1300000 2 10929
LR999955.1 1300001 1400000 4 36691
LR999955.1 1400001 1500000 3 38414
LR999955.1 1500001 1600000 5 29983
LR999955.1 1600001 1700000 5 40381
LR999955.1 1700001 1800000 3 16826
LR999955.1 1800001 1900000 7 38245
LR999955.1 1900001 2000000 2 13272
LR999955.1 2000001 2100000 5 44093
LR999955.1 2100001 2200000 3 22517
LR999955.1 2200001 2300000 4 19994
LR999955.1 2300001 2400000 2 2565
LR999955.1 2400001 2500000 5 16494
LR999955.1 2500001 2600000 2 37456
LR999955.1 2600001 2700000 4 40012
LR999955.1 2700001 2800000 7 67140
LR999955.1 2800001 2900000 1 13724
LR999955.1 2900001 3000000 1 29156
LR999955.1 3000001 3100000 3 15594
LR999955.1 3100001 3200000 1 20006
LR999955.1 3200001 3300000 0 
LR999955.1 3300001 3400000 2 13131
LR999955.1 3400001 3500000 4 47026
LR999955.1 3500001 3600000 3 12497
LR999955.1 3600001 3700000 4 13999
LR999955.1 3700001 3800000 4 33392
LR999955.1 3800001 3900000 3 43562
LR999955.1 3900001 4000000 3 10575
LR999955.1 4000001 4100000 5 20644
LR999955.1 4100001 4200000 5 31393
LR999955.1 4200001 4300000 3 45033
LR999955.1 4300001 4400000 4 17648
LR999955.1 4400001 4500000 3 19747
LR999955.1 4500001 4600000 4 30434
LR999955.1 4600001 4700000 1 7946
LR999955.1 4700001 4800000 2 19600
LR999955.1 4800001 4900000 4 16987
LR999955.1 4900001 5000000 0 
LR999955.1 5000001 5100000 0 
LR999955.1 5100001 5200000 3 27904
LR999955.1 5200001 5300000 1 10725
LR999955.1 5300001 5400000 5 19048
LR999955.1 5400001 5500000 4 42454
LR999955.1 5500001 5600000 1 4527
LR999955.1 5600001 5700000 7 64361
LR999955.1 5700001 5800000 1 7259
LR999955.1 5800001 5900000 2 82337
LR999955.1 5900001 6000000 0 
LR999955.1 6000001 6100000 0 
LR999955.1 6100001 6166334 0 
